section_id,freq,sign,actual,actual_breakdown,canon,canon_breakdown,canon_meaning,canon_places,new,new_breakdown
12,nn,,klode'a,local+wait,,diklo+denpa,  wait for something to come into some vicinity/to show up; to wait for something somewhere,   x1 = denpa1 (wait)､ x2 = denpa2 (awaited)､ x3 = diklo3 (local range)､ x4 = denpa4 (paused activity),,
12,nn,,klusmu,culture+meaning,,kulnu+smuni,  connotation､ culturally specific meaning,   x1 = smuni1 (meaning)､ x2 = smuni2 (has meaning)､ x3 = smuni3 (perceive meaning) = kulnu1 (culture),,
12,nn,,koncuptai,cone+loop+shape,,konju+clupa+tarmi,  ellipse､ ellipsoid,   x1 = tarmi1 (shape),,
12,nn,,kosne'ota'u,coat+neck+garment,,kosta+cnebo+taxfu,  scarf,   x1 = taxfu1 (garment)､ x2 = taxfu2 (wears garment)､ x3 = taxfu3 (garment purpose),,
12,nn,,krecau,hair+without,,kerfa+claxu,  bald,   x1 = claxu1 (alone) = kerfa2 (hairy)､ x2 = kerfa3 (hair location ),,
12,nn,,kreka'apre,hair+cut+person,,kerfa+katna+prenu,  haircut､ barber,  p､ x1 = katna1 (cutter)､ x2 = kerfa2 (hairy) = katna2 (be cut),,
12,nn,,krekandi,hair+dim,,kerfa+kandi,  blond colour,   x1 = kandi1 (dim)､ x2 = kandi3 (find dim),,
12,nn,,krekemburpelxu,hair+type-of+brown+yellow,,kerfa+ke+bunre+pelxu,  brown-blond,   x1 = bunre1 (brown) = kerfa1 (hair),,
12,nn,,krepelxu,hair+yellow,,kerfa+pelxu,  blond [color],   x1 = pelxu1 (yellow),,
12,nn,,krokurfa,bent+square,,korcu+kurfa,  rhombus,   x1 = kurfa1 (square) = korcu1 (bent)､ x2 = korcu2､ x3 = korcu3､ x4 = kurfa2 (square vertices),,
12,nn,,kroranda,bent+yield,,korcu+randa,  deflect,   x1 = randa1 (yield) = korcu1 (bent)､ x2 = korcu2､ x3 = korcu3,,
12,nn,,krudakyxa'i,curve+knife+weapon,,kruvi+dakfu+xarci,  scimitar,   x1 = xarci1 (weapon) = dakfu1 (knife)  = kruvi2 (curved)､ x2 = xarci2 (threatened by weapon)､ x3 = xarci3 (use weapon)､ x4 = dakfu3 (knife material),,
12,nn,,kubykurfa,cube+square,,kubli+kurfa,  square,   x1 = kurfa1 (square)､ x2 = kurfa2 (square vertices),,
12,nn,,kuctai,intersect+shape,,kruca+tarmi,  crucifix､ cross [shape､ form],   x1 = tarmi1 (shape) (omit､ x2 = tarmi2 (shaped) = kruca1 (intersect)),,
12,nn,,kurkubli,square+cube,,kurfa+kubli,  cube,   x1 = kubli1 (polyhedron)､ x2 = kubli3 (face),,
12,nn,,kuzycmi,intersection-with+member,,ku'a+cmima,  set intersection,   x1 = cmima1 (member)､ x2 = cmima2 (set of member) = k,,
12,nn,,la'erme'a,probable+less,,lakne+mleca,  less probable,   x1 = mleca1 (less) = lakne1 (probable)､ x2 = mleca2 (undercut)､ x3 = lakne2 (likelihood condition)､ x4 = mleca4 (lessness margin),,
12,nn,,labypiltricu,white+crust+tree,,blabi+pilka+tricu,  birch,   x1 = tricu1 (tree)､ x2 = tricu2 (tree species),,
12,nn,,ladycange,milk+farm,,ladru+cange,  dairy farm,   x1 = cange1 (farm)､ x2 = cange2 (farm location )､ x3 = cange3 (farmer),,
12,nn,,lagnirbakfu,vulva+nerve+bundle,,vlagi+nirna+bakfu,  clitoris,   x1 = bakfu1 (bundle) = vlagi1 (vulva)､ x2 = vlagi2 (has vulva)  = nirna2 (has nerve)､ x3 = bakfu2 (bundled)  = nirna1 (nerve)､ x4 = bakfu3 (bundle wrapping),,
12,nn,,lagygasrango,vulva+sense+organ,,vlagi+ganse+rango,  clitoris,   x1 = rango1 (organ) = vlagi1 (vulva)､ x2 = rango2 (has organ)  = vlagi2 (has vulva)  = ganse1 (perceive),,
12,nn,,lagypinji,vulva+penis,,vlagi+pinji,  clitoris,   x1 = vlagi1 (vulva) = pinji1 (penis)､ x2 = vlagi2 (has vulva)  = pinji2 (has penis),,
12,nn,,lagypunli,vulva+swelling,,vlagi+punli,  clitoris,   x1 = vlagi1 (vulva) = punli1 (swelling)､ x2 = punli2 (swollen)  = vlagi2 (has vulva) (omit､ x3 = punli3 (swelling material)),,
12,nn,,lagyselkukrango,vulva+2nd-place-of+delicious+organ,,vlagi+se+kukte+rango,  clitoris (possibly slangy?),   x1 = rango1 (organ) = vlagi1 (vulva)､ x2 = rango2 (has organ)  = vlagi2 (has vulva)  = kukte2 (find delicious),,
12,nn,,lamgri,adjacent+group,,lamji+girzu,  block､ group adjacent to another,   x1 = girzu1 (group) = lamji1 (adjacent)､ x2 = lamji2 (has adjacent)､ x3 = lamji3 (adjacency property)､ x4 = lamji4 (adjacency direction),,
12,nn,,lamprudo'i,adjacent+past+daytime,,lamji+purci+donri,  yesterday [daytime]; (more strictly,  ) the most recent daytime [yesterday during daytime; this morning at night],,
12,nn,,laxli'i,balance+line,,lanxe+linji,  axis of symmetry,   x1 = linji1 (line)､ x2 = linji2 (points on line)､ x3 = lanxe1 (balance),,
12,nn,,lazycange,family+farm,,lanzu+cange,  family farm,   x1 = cange1 (farm)､ x2 = cange2 (farm location )､ x3 = cange3 (farmer) = lanzu1 (family)､ x4 = cange4 (farm produce),,
12,nn,,lazyki'i,family+related,,lanzu+ckini,  relative of...,   x1 = ckini1 (related)､ x2 = ckini2 (related to)､ x3 = ckini3 (relationship) = lanzu3 (family standard),,
12,nn,,le'otci,lens+tool,,lenjo+tutci,  eyeglasses,   x1 = tutci1 (tool) = lenjo1 (lens)､ x2 = tutci2 (done with tool),,
12,nn,,lebdji,take+desire,,lebna+djica,  to want [to take something from someone],   x1 = djica1 (desire) = lebna1 (take)､ x2 = lebna2 (aquisition)､ x3 = lebna3 (taken from)､ x4 = djica3 (purpose desired for),,
12,nn,,lecydu'e,late+excess,,lerci+dukse,  too late,   x1 = lerci1 (late)､ x2 = dukse3 (excess standard)､ x3 = lerci2 (lateness standard),,
12,nn,,leicmi,class+member,,klesi+cmima,  to be in class...､ to be classed as,   x1 = cmima1 (member)､ x2 = cmima2 (set of member) = klesi1 (class)､ x3 = klesi2 (superset),,
12,nn,,lejypi'o,pay+piano,,pleji+pipno,  rent,   x1 = pipno1 (piano) = pleji1 (payor)､ x2 = pipno2､ x3 = pipno3､ x4 = pleji2 (payment)､ x5 = pleji3 (payee),,
12,nn,,lerlogji,letteral+logic,,lerfu+logji,  symbolic logic,   x1 = logji1 (logic)､ x2 = logji2 (conclusion),,
12,nn,,lerseltcidu,letteral+2nd-place-of+read,,lerfu+se+tcidu,  text,   x1 = tcidu2 (readable)､ x2 = tcidu3 (read from)､ x3 = lerfu2 (character set) ( x4 = tcidu1 (read) is irrelevant to definition),,
12,nn,,lervla,letteral+word,,lerfu+valsi,  word denoting a letteral､ name of a letter,   x1 = valsi1 (word)､ x2 = valsi2 (word meaning ) = lerfu1 (letteral)､ x3 = valsi3 (word language ),,
12,nn,,li'urnei,travel+fond,,litru+nelci,  fond of travelling,   x1 = nelci1 (fond) = litru1 (travel),,
12,nn,,li'urta'e,travel+box,,litru+tanxe,  suitcase,   x1 = tanxe1 (box)､ x2 = tanxe2 (box contents)､ x3 = tanxe3 (box material),,
12,nn,,lidysna,lightning+sound,,lindi+sance,  thunder,   x1 = sance1 (sound)､ x2 = sance2 (emit sound) = lindi1 (lightning),,
12,nn,,lijysu'a,line+structure,,linji+stura,  a line of...,   x1 = stura1 (structure) = linji1 (line)､ x2 = stura2 (structured),,
12,nn,,limna bravau,swim big+contain,,limna barda+vasru,  swimming pool,,,
12,nn,,limvra,swim+lever,,limna+vraga,  oar,   x1 = vraga1 (lever)､ x2 = vraga2 (function with lever) = limna2 (swum in)､ x3 = vraga3 (lever fulcrum)､ x4 = vraga4 (lever arm),,
12,nn,,linga'axai,chain+rod+injure,,linsi+grana+xrani,  flail,   x1 = xrani1 (injure) = grana1 (rod)  = linsi1 (chain)､ x2 = xrani2 (injured)､ x3 = xrani3 (injury property)､ x4 = grana2 (rod material)､ x5 = linsi2 (chain material),,
12,nn,,lojycipra,logic+test,,logji+cipra,  logical proof,   x1 = cipra1 (test)､ x2 = cipra2 (property tested [for])､ x3 = cipra3 (tested)､ x4 = logji1 (logic),,
12,nn,,lolro'iboi,floor+rock+ball,,loldi+rokci+bolci,  cobblestones,   x1 = bolci1 (ball) = rokci1 (rock)､ x2 = rokci2 (rock type )  = bolci2 (ball material)､ x3 = rokci3 (rock location )､ x4 = loldi1 (floor),,
12,nn,,luptci,screw+tool,,klupe+tutci,  screwdriver,   x1 = tutci1 (tool)､ x2 = klupe1 (screw),,
12,nn,,luzycre,loose+expert,,kluza+certu,  blouse [loose shirt],   x1 = certu1 (expert) = kluza1 (loose),,
12,nn,,ma'onrafsi,structure-word+affix,,cmavo+rafsi,  rafsi representing cmavo,   x1 = rafsi1 (affix)､ x2 = rafsi3 (affix form)､ x3 = rafsi4 (affix language ) ( x4 = rafsi2 (has affix) = cmavo1 (structure word)),,
12,nn,,macyva'uzasysti,wonder+breathe+temporary+cease,,manci+vasxu+zasni+sisti,  finds breath-taking,   x1 = manci1 (wonder) = sisti1 (cease)､ x2 = manci2 (object of wonder)､ x3 = zasni3 (transience standard),,
12,nn,,makyvelvei,magnet+4th-place-of+record,,maksi+ve+vreji,  magnetic storage,   x1 = vreji4 = maksi1 (magnet)､ x2 = vreji2 (recorded)､ x3 = vreji3 (recording medium)､ x4 = vreji1 (record),,
12,nn,,maldu'ecni,derogative+excess+emotion,,mabla+dukse+cinmo,  mawkish､ sentimental,   x1 = cinmo1 (feels [emotion])､ x2 = cinmo2 (emotion felt)､ x3 = cinmo3 (object of emotion)､ x4 = mabla3 (derogator) = dukse3 (excess standard),,
12,nn,,malkemcombau,derogative+type-of+whatzit-ing+language,,mabla+ke+co'e+bangu,  inappropriately relying on some other language for expression; calqueing,   x1 = mabla1 (derogative)､ x2 = mabla3 (derogator),,
12,nn,,mantymamta,ant+mother,,manti+mamta,  ant queen,   x1 = mamta1 (mother)､ x2 = mamta2 (mothered) = manti1 (ant)､ x3 = manti2 (ant species),,
12,nn,,marnybu'u,hemp+cloth,,marna+bukpu,  canvas,   x1 = bukpu1 (cloth),,
12,nn,,masyce'u,temple+community,,malsi+cecmu,  parish,   x1 = cecmu1 (community)､ x2 = cecmu2 (live in community),,
12,nn,,mecna'u,less+number,,mleca+namcu,  negative number,   x1 = namcu1 (number)､ x2 = mleca2 (undercut),,
12,nn,,merfei,American+cent,,merko+fepni,  US cent,   x1 = fepni1 (cent)､ x2 = fepni2 (worth [in cents]) = merko1 (American),,
12,nn,,merja'a,American+captain,,merko+jatna,  the president of the US,   x1 = jatna1 (captain),,
12,nn,,merje'a,American+polity,,merko+jecta,  US as a state,   x1 = jecta1 (polity) = merko1 (American),,
12,nn,,merkadno,American+Canadian,,merko+kadno,  angloamerican,   x1 = merko1 (American) = kadno1 (Canadian)､ x2 = merko2 (American aspect)  = kadno2 (Canadian aspect),,
12,nn,,mernai,American+nation,,merko+natmi,  US as a nation,   x1 = natmi1 (nation) = merko1 (American),,
12,nn,,mertru,American+govern,,merko+turni,  US Government,   x1 = turni1 (govern) = merko1 (American),,
12,nn,,mi'esku,command+express,,minde+cusku,  instruct,   x1 = cusku1 (speaker) = minde1 (command)､ x2 = cusku2 (said)､ x3 = cusku3 (addressed)  = minde2 (commanded)､ x4 = cusku4 (expression medium )､ x5 = minde3 (result commanded),,
12,nn,,mi'irlarcu,machine+art,,minji+larcu,  technology,   x1 = larcu1 (art)､ x2 = larcu2 (craft),,
12,nn,,mi'irlarfi'a,machine+art+fiction,,minji+larcu+cfika,  science fiction､ emphasis on technology,   x1 = cfika1 (fiction)､ x2 = cfika2 (plot)､ x3 = cfika3 (author [of fiction])､ x4 = larcu1 (art),,
12,nn,,mi'irselfinfi'a,machine+2nd-place-of+invent+fiction,,minji+se+finti+cfika,  science fiction､ emphasis on technology,   x1 = cfika1 (fiction)､ x2 = cfika2 (plot)､ x3 = cfika3 (author [of fiction]),,
12,nn,,mi'ispi,machine+piece,,minji+spisa,  component of a machine､ spare part,   x1 = spisa1 (piece)､ x2 = spisa2 (has piece) = minji1 (machine),,
12,nn,,mibma'o,me+structure-word,,me+cmavo,  1st person pronoun,   x1 = cmavo1 (structure word)､ x2 = cmavo4 (structure language word),,
12,nn,,micka'aku'a,doctor+cut+room,,mikce+katna+kumfa,  operating theatre,   x1 = kumfa1 (room)､ x2 = mikce4 (medical treatment),,
12,nn,,midnoi,command+message,,minde+notci,  orders､ message giving orders,   x1 = notci1 (message)､ x2 = notci2 (message subject ) = minde3 (result commanded)､ x3 = notci3 (send message)  = minde1 (command)､ x4 = notci4 (receive message)  = minde2 (commanded),,
12,nn,,mijycisysla,middle+summer+celebrate,,midju+crisa+salci,  Summer solstice,   x1 = salci1 (celebrate)､ x2 = salci3 (celebration),,
12,nn,,miksnidu,1E-6+second,,mikri+snidu,  microsecond,   x1 = mikri1 (1E-6) = snidu1 (second)､ x2 = snidu2 (duration [in seconds])､ x3 = snidu3 (second standard),,
12,nn,,milsnidu,.001+second,,milti+snidu,  millisecond,   x1 = milti1 (.001) = snidu1 (second)､ x2 = snidu2 (duration [in seconds])､ x3 = snidu3 (second standard),,
12,nn,,mipypro,secret+oppose,,mipri+fapro,  hidden hostility,   x1 = fapro1 (oppose) = mipri1 (secret)､ x2 = fapro2 (opposed)  = mipri3 (kept secret from)､ x3 = fapro3 (in contention)､ x4 = mipri4 (secrecy method),,
12,nn,,mirlanxe,reflect+balance,,minra+lanxe,  symmetrical,   x1 = lanxe1 (balance)､ x2 = minra1 (reflect) [ x3 = minra1 (reflect) is axis of symmetry],,
12,nn,,mitcinglepre,same+sexual+copulate+person,,mintu+cinse+gletu+prenu,  non-heterosexual､ queer､ MOTSS,   x1 = prenu1 (person),,
12,nn,,mitcinpampre,same+sexual+love+person,,mintu+cinse+prami+prenu,  non-heterosexual､ queer､ MOTSS,   x1 = prenu1 (person),,
12,nn,,mivyselna'a,live+2nd-place-of+year,,jmive+se+nanca,  age [of person],   x1 = nanca2 (duration [in years])､ x2 = jmive1 (live)､ x3 = jmive2 (aliveness standard)､ x4 = nanca3 (year standard),,
12,nn,,mlaselfa'a,side+2nd-place-of+direction,,mlana+se+farna,  sideways,   x1 = farna2 (direction to)､ x2 = farna3 (direction from) = mlana2 (has to the side) ( x3 = farna1 (direction)､ the exact direction､ is unspecified),,
12,nn,,mlicintunta,mild+sexual+poke,,milxe+cinse+tunta,  necking,   x1 = cinse1 (sexual)､ x2 = tunta1 (poke)､ x3 = tunta2 (poked),,
12,nn,,mo'isro,remember+store,,morji+sorcu,  memory,   x1 = sorcu1 (store)､ x2 = sorcu2 (stored) = morji2 (remembered)､ x3 = sorcu3 (storehouse)､ x4 = morji3 (memory subject ) (needn't be human),,
12,nn,,mocpecli'i,point+touch+line,,mokca+pencu+linji,  tangent to a curve,   x1 = linji1 (line)､ x2 = linji2 (points on line)､ x3 = pencu2 (touched)､ x4 = pencu4 (touched at) = mokca1 (point),,
12,nn,,molgapru,mouth+above,,moklu+gapru,  palate,   x1 = gapru1 (above)､ x2 = moklu2 (has mouth),,
12,nn,,molre'u,mouth+meat,,moklu+rectu,  gum,   x1 = rectu1 (meat)､ x2 = moklu2 (has mouth) (a bit too unspecific),,
12,nn,,monfu'i,pattern+copy,,morna+fukpi,  an emulation,   x1 = fukpi1 (copy)､ x2 = fukpi2 (copied)､ x3 = fukpi3 (copy medium)､ x4 = fukpi4 (copying method )､ x5 = morna1 (pattern),,
12,nn,,monmuprai,pattern+example+superlative,,morna+mupli+traji,  model [of behaviour],   x1 = traji1 (superlative) = mupli1 (example)  = morna2 (patterned)､ x2 = traji4 (range limited by extreme)  = morna2 (patterned)､ x3 = mupli2 (property exemplified)  = morna1 (pattern),,
12,nn,,mrajymledi snexu'i,rye+mold dream+chemical,,mraji+mledi senva+xukmi,  LSD,,,
12,nn,,mrena'u,measure+number,,merli+namcu,  real number,   x1 = namcu1 (number),,
12,nn,,mrospe,dead+married,,morsi+speni,  widow/er,   x1 = speni1 (married)､ x2 = speni2 (married to) = morsi1 (dead)､ x3 = speni3,,
12,nn,,mu'ejva,universe+rule,,munje+javni,  natural law,   x1 = javni1 (rule)､ x2 = javni2 (prescribed by rule)､ x3 = javni3 (has rule) = munje1 (universe),,
12,nn,,muclai,spoon+quantity,,smuci+klani,  spoonful,   x1 = klani1 (quantity)､ x2 = smuci1 (spoon) = klani2 (quantifier)､ x3 = klani3 (scale of quantity),,
12,nn,,mudyfagri,wood+fire,,mudri+fagri,  wood fire,   x1 = fagri1 (fire)､ x2 = fagri3 (air for fire) (omit､ x3 = fagri2 (fuel for fire) = mudri1 (wood)),,
12,nn,,mudyka'apre,wood+cut+person,,mudri+katna+prenu,  woodcutter､ lumberjack,   x1 = prenu1 (person)､ x2 = katna1 (cutter)､ x3 = katna2 (be cut) = mudri2 (wood species),,
12,nn,,mudyselcrepu,wood+2nd-place-of+harvest,,mudri+se+crepu,  timber,   x1 = crepu2 (harvested) = mudri1 (wood)､ x2 = crepu1 (harvests)､ x3 = crepu3 (harvested from),,
12,nn,,mukygei,motive+happy,,mukti+gleki,  motivatedly-happy,   x1 = gleki1 (happy) = mukti3 (has motive)､ x2 = gleki2 (object of happiness)､ x3 = mukti1 (motive),,
12,nn,,mulgri,complete+group,,mulno+girzu,  a complete set､ with no parts missing [e.g. deck of cards],   x1 = girzu1 (group) = mulno1 (complete)､ x2 = girzu2 (group property )､ x3 = mulno3 (completion standard),,
12,nn,,mulna'u,complete+number,,mulno+namcu,  integer,   x1 = namcu1 (number),,
12,nn,,mumcte,5+night,,re+nicte,  Friday night [nighttime],   x1 = nicte1 (night)､ x2 = djedi3 (full day standard) (by analogy with cibdei)､ x3 = nicte3 (night location ),,
12,nn,,mumdei,5+full-day,,re+djedi,  Friday (daytime/nighttime non-specific),   x1 = djedi1 (full day)､ x2 = djedi3 (full day standard),,
12,nn,,mumdo'i,5+daytime,,re+donri,  Friday daytime,   x1 = donri1 (daytime)､ x2 = djedi3 (full day standard) (by analogy with cibdei)､ x3 = donri3 (daytime location ),,
12,nn,,mumvanbi,5+environment,,re+vanbi,  Friday evening,   x1 = vanbi1 (environment)､ x2 = djedi3 (full day standard) (by analogy with cibdei)､ x3 = vanbi3,,
12,nn,,muvra'itra,move+continue+behave,,muvdu+ranji+tarti,  inert,   x1 = tarti1 (behave)､ x2 = tarti3 (behavior conditions),,
12,nn,,na'irmabru,wing+mammal,,nalci+mabru,  bat,   x1 = mabru1 (mammal)､ x2 = mabru2 (mammal species),,
12,nn,,na'irselpezli,wing+2nd-place-of+leaf,,nalci+se+pezli,  fern,   x1 = pezli2 (leafy),,
12,nn,,nabysmi,bread+similar,,nanba+simsa,  cake､ anything resembling bread,   x1 = simsa1 (similar) = nanba1 (bread)､ x2 = simsa3 (similarity property),,
12,nn,,nafxu'a,deny+assert,,natfe+xusra,  to deny [of person],   x1 = xusra1 (assert)､ x2 = natfe1 (deny)､ x3 = natfe2 (denied)､ x4 = natfe3 (logic for denial),,
12,nn,,nairterfi'a,nation+3rd-place-of+fiction,,natmi+te+cfika,  national author,   x1 = cfika3 (author [of fiction])､ x2 = natmi1 (nation),,
12,nn,,naknalspe,male+other-than-+married,,nakni+na'e+speni,  bachelor,   x1 = speni1 (married) = nakni1 (male)､ x2 = speni3,,
12,nn,,nakpa'i,male+love,,nakni+prami,  boyfriend [lover],   x1 = nakni1 (male) = prami1 (love)､ x2 = prami2 (loved),,
12,nn,,naktro,male+control,,nakni+jitro,  patriarch,   x1 = nakni1 (male) = jitro1 (control)､ x2 = jitro2 (controlled),,
12,nn,,naktru,male+govern,,nakni+turni,  patriarch,   x1 = nakni1 (male) = turni1 (govern)､ x2 = turni2 (governed),,
12,nn,,nakydzetru,male+elder+govern,,nakni+dzena+turni,  patriarch,   x1 = nakni1 (male) = turni1 (govern)､ x2 = turni2 (governed),,
12,nn,,nakyganti,male+testicle,,nakni+ganti,  testicles,   x1 = ganti1 (gonad)､ x2 = ganti2 (has gonad),,
12,nn,,nalcnedatni,other-than-+vary+data,,na'e+cenba+datni,  a constant,   x1 = datni1 (data) = cenba1 (variable)､ x2 = datni2 (data subject )､ x3 = datni3 (data collection),,
12,nn,,naldzukla,other-than-+walk+come,,na'e+cadzu+klama,  to go somewhere not on foot,   x1 = klama1 (come)､ x2 = klama2 (destination)､ x3 = klama3 (starting point)､ x4 = klama4 (route of going)､ x5 = klama5 (transportation means ),,
12,nn,,nalgaixai,other-than-+cover+injure,,na'e+gacri+xrani,  to expose something [harmfully],   x1 = xrani1 (injure)､ x2 = xrani2 (injured) = gacri2 (covered)､ x3 = xrani4 (injury),,
12,nn,,nalgeiselflira,other-than-+happy+2nd-place-of+face,,na'e+gleki+se+flira,  someone whose face was mum,   x1 = flira2 (has face)､ x2 = flira1 (face) = gleki1 (happy),,
12,nn,,nalkrecau,other-than-+hair+without,,na'e+kerfa+claxu,  non-bald,   x1 = claxu1 (alone) = kerfa2 (hairy)､ x2 = kerfa3 (hair location ),,
12,nn,,nalmuvzbe,other-than-+move+pedestal,,na'e+muvdu+zbepi,  foundations､ fixing and stopping something from moving,   x1 = zbepi1 (pedestal)､ x2 = zbepi2 (has pedestal) = muvdu1 (moving)､ x3 = zbepi3 (pedestal material),,
12,nn,,nalrolmei klesi,other-than+all+-some  class,,na'e+ro+mei klesi,  proper subset,,,
12,nn,,nalselvau,other-than-+2nd-place-of+contain,,na'e+se+vasru,  a pool of liquid [not contained],   x1 = vasru2 (contents)､ x2 = vasru1 (contain),,
12,nn,,nalspaji,other-than-+surprise,,na'e+spaji,  expectation,   x1 = spaji1 (surprise)､ x2 = spaji2 (surprised),,
12,nn,,nalsutydzukepkla,other-than-+fast+walk+､+come,,na'e+sutra+cadzu+､+klama,  to go without walking fast,   x1 = klama1 (come)､ x2 = klama2 (destination)､ x3 = klama3 (starting point)､ x4 = klama4 (route of going)､ x5 = klama5 (transportation means ),,
12,nn,,nalsutydzukla,other-than-+fast+walk+come,,na'e+sutra+cadzu+klama,  to go without walking fast,   x1 = klama1 (come)､ x2 = klama2 (destination)､ x3 = klama3 (starting point)､ x4 = klama4 (route of going)､ x5 = klama5 (transportation means ),,
12,nn,,nalterjuncizra,other-than-+3rd-place-of+know+strange,,na'e+te+djuno+cizra,  mysterious,   x1 = cizra1 (strange) = djuno3 (subject known)､ x2 = cizra2 (find strange)  = djuno2 (known)､ x3 = cizra3 (strangeness property)  = djuno1 (know),,
12,nn,,naltinri'a,other-than-+hear+cause,,na'e+tirna+rinka,  deafening; make someone unable to hear something,   x1 = rinka1 (cause)､ x2 = tirna1 (hear)､ x3 = tirna2 (heard)､ x4 = tirna3 (ambient background)､ x5 = rinka3 (causation conditions),,
12,nn,,nalvo'abinselba'u,other-than-+voice+between+2nd-place-of+utter,,na'e+voksa+jbini+se+bacru,  buffer sound [interconsonantal],   x1 = bacru2 (utterance),,
12,nn,,nalylecyvu'e,other-than-+late+virtue,,na'e+lerci+vrude,  prompt､ on-time,   x1 = vrude1 (virtue) = lerci1 (late)､ x2 = vrude2 (virtue standard),,
12,nn,,nalyli'u,other-than-+travel,,na'e+litru,  fixed､ static [e.g. stars],   x1 = litru1 (travel),,
12,nn,,nanfi'o,south+African,,snanu+friko,  southern Africa,   x1 = friko1 (African)､ x2 = friko2 (African aspect),,
12,nn,,narselfendi,not-true+2nd-place-of+divide,,na'e+se+fendi,  atom [not divisible],   x1 = fendi2 (partitioned),,
12,nn,,naudre,man+heap,,nanmu+derxi,  heap of men,   x1 = derxi1 (heap)､ x2 = derxi2 (heaped) = nanmu1 (man)､ x3 = derxi3 (heap location ),,
12,nn,,nebyka'a,neck+cut,,cnebo+katna,  guillotine,   x1 = katna1 (cutter),,
12,nn,,nebyka'aca'a,neck+cut+apparatus,,cnebo+katna+cabra,  guillotine,   x1 = cabra1 (apparatus)､ x2 = cabra3 (apparatus operator),,
12,nn,,nebykoi,neck+edge,,cnebo+korbi,  neck edge [clothing],   x1 = korbi1 (edge)､ x2 = korbi2 (edged) (omit､ x3 = korbi3 (bordering) = cnebo1 (neck)),,
12,nn,,neldu'e,fond+excess,,nelci+dukse,  fanaticism,   x1 = dukse1 (excess)､ x2 = nelci1 (fond)､ x3 = nelci2 (liked)､ x4 = dukse3 (excess standard),,
12,nn,,nenxaksu,energy+use-up,,nejni+xaksu,  energy-consuming,   x1 = xaksu1 (use up),,
12,nn,,nermolre'u,in+mouth+meat,,nenri+moklu+rectu,  gum,   x1 = rectu1 (meat)､ x2 = moklu2 (has mouth); (turns out a bit too unspecific),,
12,nn,,nerta'u,in+garment,,nenri+taxfu,  underwear,   x1 = taxfu1 (garment) = nenri1 (in)､ x2 = taxfu2 (wears garment)､ x3 = taxfu3 (garment purpose),,
12,nn,,nibgei,necessitate+happy,,nibli+gleki,  logically necessitated to be happy,   x1 = gleki1 (happy)､ x2 = gleki2 (object of happiness)､ x3 = nibli1 (necessitate),,
12,nn,,nilcitmidju,degree-of+young+middle,,ni+citno+midju,  is in the middle as far as age is concerned (e.g. neither the oldest nor the youngest of three children),   x1 = midju1 (middle) = citno1 (young)､ x2 = midju2 (has at middle)､ x3 = citno2 (youth standard),,
12,nn,,nilcre,degree-of+expert,,ni+certu,  expertise,   x1 = ni1 (   amount abstract)､ x2 = ni2 (   scale of amount abstract)､ x3 = certu1 (expert)､ x4 = certu2 (forte)､ x5 = certu3 (expertise standard),,
12,nn,,nilda'ibandu,degree-of+hit+defend,,ni+darxi+bandu,  armor class [of role playing games],  n11､ x1 = ni2 (   scale of amount abstract)､ x2 = darxi1 (hit) = bandu1 (defender)､ x3 = bandu2 (protected),,
12,nn,,nildicka'ukezyjdika,degree-of+electric+quantum+､+decrease,,ni+dikca+kantu+jdika,  electrically negative (abbreviated to dicka'ujdika､ dicyjdika),   x1 = jdika1 (decrease)､ x2 = jdika3 (decrease amount),,
12,nn,,niljigrau,degree-of+win+unit,,ni+jinga+gradu,  A single grade of winnitude,   x1 = gradu1 (unit)､ x2 = gradu2 (unit standard)､ x3 = jinga4 (competition won),,
12,nn,,nilre'i,degree-of+survive,,ni+renvi,  hit points [of role playing games],   x1 = ni1 (   amount abstract)､ x2 = ni2 (   scale of amount abstract)､ x3 = renvi1 (survivor),,
12,nn,,niltermakfa,degree-of+3rd-place-of+magic,,ni+te+makfa,  spell level [of role playing games],   x1 = ni1 (   amount abstract)､ x2 = ni2 (   scale of amount abstract)､ x3 = makfa3 (magician)､ x4 = makfa2 (hold as magical)､ x5 = makfa1 (magic),,
12,nn,,niltolci'o,degree-of+opposite-of-+young,,ni+to'e+citno,  age,   x1 = ni1 (   amount abstract)､ x2 = ni2 (   scale of amount abstract)､ x3 = citno1 (young),,
12,nn,,nimcre,woman+expert,,ninmu+certu,  blouse [ladies' shirt],   x1 = certu1 (expert),,
12,nn,,nimjizdunkri,woman+innate+equal+believe,,ninmu+jinzi+dunli+krici,  feminism,   x1 = krici1 (believe)､ x2 = dunli2 (equalled)､ x3 = dunli3 (equality property),,
12,nn,,nimnaujizdunkri,woman+man+innate+equal+believe,,ninmu+nanmu+jinzi+dunli+krici,  feminism,   x1 = krici1 (believe)､ x2 = dunli3 (equality property),,
12,nn,,nincukyganra,new+round+broad,,ni+cukla+ganra diameter,   x1 = ni1 (   amount abstract)､ x2 = ni2 (   scale of amount abstract)､ x3 = ganra1 (broad)､ x4 = ganra3 (breadth standard),,,
12,nn,,nipsri,sticky+ribbon,,snipa+dasri,  cellotape､ cellophane tape,   x1 = dasri1 (ribbon) = snipa1 (sticky)､ x2 = dasri2 (ribbon material)､ x3 = snipa2 (stuck),,
